,textID,text,len,clean
24140,7dfa05c70a,is thinking WOW I survived Freshman year...Mission Accomplished...Now Sophomore year,10,think wow survive freshman year  mission accomplished  sophomore year
24141,fa39631289,If my phone dies I will die too!,8,phone die die 
24142,4da2c62c50,will miss jay leno ..,5,miss jay leno 
24143,be905917b3, I think I`ve heard of that song. I`ll listen to it tomorrow.,12,think hear song  listen tomorrow 
24144,8c4d5e132f,"We`ll be moving from a strength to a hypertrophy phase for chest, back, shoulders and arms for the next few weeks. Legs will stay behind",25,move strength hypertrophy phase chest  back  shoulder arm next week  leg stay behind
24145,a7e3b2fc2b,happy mothers day to all..im gonna help mine right now.she deserves it..you guys should too..,15,happy mothers day  go help right nowshe deserve  guy 
24146,fc2e634d1a,I`ve got to catch the bus to work,8,get catch bus work
24147,c710c2fc6e,have to put my dog down tomorrow.,7,put dog tomorrow 
24148,f82b963634,Today was not an inspirational photography day  #photography -  http://twurl.nl/jnizbw,10,today inspirational photography day    photography    
24149,346df9d4fa," YES!! I made the sign when i noticed it missing on Sunday! So far, no luck... It`s now Unlucky Japanese Cat...",21,yes   make sign notice miss sunday  far  luck  unlucky japanese cat 
24150,7007795ec9, I know!!  effing embarrassing! Eff our lives,7,know     eff embarrassing  eff life
24151,4698453347,Bar exam madness:  topic for today is torts,8,bar exam madness    topic today tort
24152,5b7728a76f,"Just got out the shower, Sitting on my towel  I Hate TwitterBerry I Can`t Reply To Tweets",17,get shower  sit towel   hate twitterberry reply tweet
24153,7a3d84c98b, more seo voodoo  Google has your cache. NOARCHIVE only hides it from users.,13,seo voodoo   google cache  noarchive hide user 
24154,0a45238d11,"#BGT Quite an awkward moment, poor girl  I hope she doesn`t loose it again.",14, bgt quite awkward moment  poor girl   hope loose 
24155,0d33871c93,"At work again, when the weather is beautifullll",8,work  weather beautifullll
24156,a5bedf65e8,good morninï¿½everybody  happy mothers-day to every mom,7,good morninï¿½everybody   happy mother  day every mom
24157,44cdb2ec4a,"My mom has annoyed the living **** outta me, so now we`re on AOL Radio, looking for Brooks & Dunn.",20,mom annoy living     outta  aol radio  look brooks  dunn 
24158,3bcb76d7b5,"Flat is sparkling clean, now that`s team work  on way to pick up food for 6!",16,flat sparkle clean  team work   way pick food  
24159,0ea6ebad1a,This is what I have to give a 7 day old baby  poor thing  http://yfrog.com/6pwwlj,15,give  day old baby   poor thing   
24160,0fe48b0fce, resistance was futile! Needed pretties to knit with,8,resistance futile  need prettie knit
24161,e578b04e2a,"i need to see ...now! someone buy me a plane ticket, please?",12,need see   someone buy plane ticket  please 
24162,3e4fbcd114,    You guys can make it through!,6,guy make 
24163,b448bff0e8," awww thanks Jon! My 9yr old told me I was to sleep in, while they all clean the house.. best mom`s day present ever!",24,awww thank jon  yr old tell sleep  clean house  good mom day present ever 
24164,03603ac4f6,"just got home from Tillie`s dance recital. lol, it was spectacular!",11,get home tillie dance recital  lol  spectacular 
24165,41daf68fa0, tut tut. Isn`t charging just fun. Thr new palm pre charging platform looks nifty tho.,15,tut tut  charge fun  thr new palm pre charge platform look nifty tho 
24166,d5e0dc7ba7,Going to work.  Could use some happy pills,8,go work    could use happy pill
24167,004820461a,Jacqueline Wilson day on CBBC,5,jacqueline wilson day cbbc
24168,9410e02ea5, Iï¿½m good! You coming on just as Iï¿½m off to drive home...,12,iï¿½m good  come iï¿½m drive home 
24169,cc58093a1b, I know!! our cats could be family  mikesh is so cute!!,11,know   cat could family   mikesh cute  
24170,5388ddba6d,don`t you hate it when you finish all your work and there`s still 1.25 hours left of work time,19,hate finish work still  hour leave work time
24171,2f7b7d2f34," Ouch! Sunburn`s bad! Hope it`s not to sore on your bedding, that`s always the problem.",15,ouch  sunburn bad  hope sore bedding  always problem 
24172,f236be785a,sad day... told my students this is my last year here... a lot of crying since..,16,sad day  tell student last year  lot crying since 
24173,5c4d6763ef,"m still watchin Boston Legal tho it cracks me up 2, scrubs earlier was good  i guess i just like a laugh!!!",22,still watchin boston legal tho crack   scrub earlier good   guess like laugh   
24174,14541ba907,My logic to getting a short prom dress? Last year it was so freaking hot I was dying... Look at the weather...  hahah just my luck,26,logic get short prom dress  last year freak hot die  look weather    hahah luck
24175,c802e85df9,jen! we havent talked in like 3 days!,8,jen  talk like  day 
24176,c242a54ddc, you givein lady ga ga arun for her money in that get up hee hee love it,17,givein lady ga ga arun money get hee hee love
24177,ab7898dd18, that plain sux. kinda like cheers goin off the air.,10,plain suck  kind like cheer go air 
24178,c0c213673f,"Today is just not my day. I can`t seem to feel any better. If i dont eat, im hungry. If i do eat, i feel like im gonna be sick. Blah",31,today day  seem feel well  eat  hungry  eat  feel like go sick  blah
24179,8e222de315,"i need sweets, drank my cyderrrrrrrrr",6,need sweet  drank cyderrrrrrrrr
24180,b63823408a,"Out if class!! Yow party + four hour lecture don`t mix attal!! I had to drink 3 red bulls & I`m still sleepy .,,,,smh! Alrite bedtime",26,class   yow party  four hour lecture mix attal   drink  red bull  still sleepy smh  alrite bedtime
24181,2ed9689b22, yea. I was off today luv. I shudve told u.   anything exciting happen yet. And I saw u last night,20,yea  today love  shudve tell     anything exciting happen yet  see last night
24182,9a8e1d0e03,pmg im very upset no just relasie hugh laurie isnt on  **** ohh,13,pmg upset relasie hugh laurie       ohh
24183,0abbf55edb,"  it does but the screen is dark - so when i click it, i hang up on whoever im talking to",21,screen dark  click  hang whoever talk
24184,d1a20c87ef,I want it NOW..  finally found what I wanted ..,10,want    finally find want 
24185,5048e11fbe,Has finally taken a shower after much distraction from twitter and the bubble wrap off to read  and drink a smoothie,21,finally take shower much distraction twitter bubble wrap read   drink smoothie
24186,5b631beffb," Heehee, how did you know who I was talking about?",10,heehee  know talk 
24187,36a9ea2842,_Zol I would like to make a comment about the password but I can`t on this medium,17, zol would like make comment password medium
24188,0656a9dd47,editing something in photoshoot  NILEY,5,edit something photoshoot   niley
24189,774df2608a,Yogulicious? another sour sally competitor,5,yogulicious  another sour sally competitor
24190,68b18ab54f, yeah I was like oh oh oh yeah that`s it but then she said no  lol bummer,17,yeah like oh oh oh yeah say   lol bummer
24191,539d37b36b," they did,",2,
24192,824340563a, Good luck with the footage - none of the stations are breaking in live with it,16,good luck footage  none station break live
24193,6b9fa12226, i know!! No money for pedicures!!,6,know   money pedicure  
24194,7050619721,_Star95 oh so you know how I feel then  **** representative for bank of america tried to make it sound like I did it. What a b ...,28, star oh know feel       representative bank america try make sound like  b 
24195,136f337893, really?  wooooo! I wish i could go to indonesia! Lol. Hopefully next summer.,13,really    wooooo  wish could go indonesia  lol  hopefully next summer 
24196,f3ef6a9c92, well just remember that tmrw is another day and hopefully won`t be as craptastic. sorry girrrrl,16,well remember tmrw another day hopefully craptastic  sorry girrrrl
24197,9e44318306,"I missed you yesterday, Lacey.    We get to go to granulation tonight, though.",13,miss yesterday  lacey      get go granulation tonight  though 
24198,29ac15fa96,assumes it wasnt so taboo to start an email with 'LOL' considering that the reply it got started with 'ROFL. PWN3D.' I love the internet!,25,assume taboo start email  lol  consider reply get start  rofl  pwnd  love internet 
24199,68695df983, It means 'luv ya' in Zulu/Xhosa. Probably spelt it wrong lol. Can`t b creative 2day ...tired  so translated,18,mean  love ya  zulu  xhosa  probably spelt wrong lol  b creative day  tired   translate
24200,654d710fce,  i got too do course work   i hate it it is hard this one,14,get course work    hate hard one
24201,8919a7af68,working today.  Can`t find my key so I had to borrow Miranda`s.,12,work today    find key borrow miranda 
24202,eefbc18906,With My Boy Still  He`s everything to me,8,boy still   everything
24203,5665d14b41, ..people you love.... wait i am not there,8, people love  wait
24204,95c439d73d, Awwwww!!!! And the gorgeous photo from California!!! You two make me melt!!!,12,awwwww     gorgeous photo california    two make melt   
24205,90671d19b8," lol, Thanks for the morning Chuckle   Not sure if you follow me? Please check..",14,lol  thank morning chuckle    sure follow  please check 
24206,9a11572e70,Happy Mother`s Day Mommies,4,happy mother day mommies
24207,da6fe31755,Went to see 'UP'. It was a really good movie that pulls at the heart strings  i highly recommend it,20,go see    really good movie pull heart string   highly recommend
24208,2a2f4acdcb, awww  omg garbo fake playing during one of the songs!!! haha,11,awww   omg garbo fake playing one song    haha
24209,8d12591194, Perfect! Thank you.  <3<3,4,perfect  thank     
24210,bbe7ecfac4,BYEEEEE!!!,1,byeeeee   
24211,44be7cf097," dear michael sorce, you crack me up! sincerely, me",9,dear michael sorce  crack  sincerely 
24212,28f02419f9, i hope you feel better,5,hope feel better
24213,69806f97e0,well us Brits have to wait a few more days for it!  I thought it was all gonna released at once! I guess it`s worth the wait!,27,well brits wait day    think go release  guess worth wait 
24214,0cafff451c,"  Yah, they have footlong sausage too mah. But Halal place..piggy sausages are bigger",13,yah  footlong sausage mah  halal place  piggy sausage big
24215,bd9628abef,Getting ready for an early night tweeps!   Have a great one every 1,13,get ready early night tweep     great one every 
24216,0a84204127," I could act in most Buffy eps  I have seen them so many times, but s1 was shaky (apart from eps 1,2,6,7 & 12)",24,could act buffy ep   see many time  shaky  apart eps    
24217,0bba642527, great show today,3,great show today
24218,668b11d461,wants to go to walmart. but won`t go alone,9,want go walmart  go alone
24219,6591f56ffd,'Ooh-ooh... it`s SHINY'. An dmore awe-tastic quotes from THE BEST ANIMATED MOVIE EVER coming up,15, ooh  ooh  shiny   dmore awe  tastic quote best animated movie ever come
24220,bfd9acc676,back home early for once  - wow this thing is getting addictive..................**** u phil XD,15,back home early    wow thing get addictive      phil xd
24221,e51529e319,****. My friend`s in such a state and I don`t know how to help him. Nothing I say seems to be helping and I wish I knew what to say,30,     friend state know help  nothing say seem help wish know say
24222,1e17b77d6e,my mobile phone refuses to charge!!  either the battery is broken or the chargerrr ( booooo,16,mobile phone refuse charge     either battery break chargerrr  booooo
24223,637284bd7c," aha, so that`s you.  I`ve been meaning to take a look. Looks cool. If you could just get a pool in there",22,aha     mean take look  look cool  could get pool
24224,ee50e9f914, Hi Selena i made this team to support you in Greece and Cyprus,13,hi selena make team support greece cyprus
24225,6e16803faf, i`m with you in this.  i`ve always have prob prioritizing myself ahead of him.,14,   always prob prioritize ahead 
24226,96400a5051,"_**** :O really  well if u want, we can go 2gether next yr?",13,      really   well want  go gether next yr 
24227,ff84fbc83d," Maybe you have, my memory sucks.",6,maybe  memory suck 
